Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-05-31T02:08:58.132Z","","","Included","composer-2.5","No","0","36971","794556","7970","839497","Included"
"2026-05-31T02:08:56.526Z","","","Included","composer-2.5","No","0","55140","1007616","11889","1074645","Included"
"2026-05-31T02:08:55.673Z","","","Included","composer-2.5","No","0","56151","1172149","14884","1243184","Included"
"2026-05-31T02:08:55.088Z","","","Included","composer-2.5","No","0","65434","1254455","11985","1331874","Included"
"2026-05-31T02:08:51.724Z","","","Included","composer-2.5","No","0","92055","734182","8174","834411","Included"
"2026-05-31T02:08:50.478Z","","","Included","composer-2.5","No","0","112122","1282446","15515","1410083","Included"
"2026-05-31T02:08:50.461Z","","","Included","composer-2.5","No","0","85717","576273","10357","672347","Included"
"2026-05-31T02:08:47.997Z","","","Included","composer-2.5","No","0","51348","517510","8455","577313","Included"
"2026-05-31T02:08:45.919Z","","","Included","composer-2.5","No","0","32655","440631","6038","479324","Included"
"2026-05-31T02:08:40.340Z","","","Included","composer-2.5","No","0","55888","917941","10306","984135","Included"
"2026-05-31T02:08:37.666Z","","","Included","composer-2.5","No","0","59515","795351","10241","865107","Included"
"2026-05-31T02:08:35.635Z","","","Included","composer-2.5","No","0","41784","779314","12650","833748","Included"
"2026-05-31T02:08:32.346Z","","","Included","composer-2.5","No","0","41434","612508","9688","663630","Included"
"2026-05-31T02:08:31.796Z","","","Included","composer-2.5","No","0","48501","504925","7366","560792","Included"
"2026-05-31T02:08:28.738Z","","","Included","composer-2.5","No","0","55806","896829","10480","963115","Included"
"2026-05-31T02:08:28.073Z","","","Included","composer-2.5","No","0","53613","426511","7058","487182","Included"
"2026-05-31T02:08:26.052Z","","","Included","composer-2.5","No","0","31340","236974","6198","274512","Included"
"2026-05-31T02:08:24.992Z","","","Included","composer-2.5","No","0","49850","699232","8156","757238","Included"
"2026-05-31T02:05:34.563Z","","","Included","composer-2.5","No","0","6159","7232","21","13412","Included"
"2026-05-31T02:05:15.186Z","","","Included","composer-2.5","No","0","12202","1221","38","13461","Included"
"2026-05-31T02:04:55.380Z","","","Included","composer-2.5","No","0","11245","1981","34","13260","Included"
"2026-05-31T01:47:45.321Z","","","Free","composer-2.5","No","0","19281","125702","1989","146972","Free"
"2026-05-31T01:46:27.963Z","","","On-Demand","composer-2.5","No","0","21162","132783","1837","155782","0.04"
"2026-05-31T01:46:02.005Z","","","On-Demand","composer-2.5","No","0","6097","559661","4030","569788","0.13"
"2026-05-31T01:45:52.547Z","","","On-Demand","composer-2.5","No","0","3380","223116","2444","228940","0.05"
"2026-05-31T01:45:46.299Z","","","On-Demand","composer-2.5","No","0","138537","1001181","7792","1147510","0.29"
"2026-05-31T01:44:43.209Z","","","On-Demand","composer-2.5","No","0","55260","1632145","13810","1701215","0.39"
"2026-05-31T01:44:35.726Z","","","On-Demand","composer-2.5","No","0","67678","1896502","16779","1980959","0.46"
"2026-05-31T01:44:32.162Z","","","On-Demand","composer-2.5","No","0","55117","1018594","11624","1085335","0.26"
"2026-05-31T01:44:27.714Z","","","On-Demand","composer-2.5","No","0","76635","3202112","21823","3300570","0.73"
"2026-05-31T01:44:25.569Z","","","On-Demand","composer-2.5","No","0","67076","1382112","13641","1462829","0.34"
"2026-05-31T01:44:25.463Z","","","On-Demand","composer-2.5","No","0","52104","931369","11320","994793","0.24"
"2026-05-31T01:44:25.408Z","","","On-Demand","composer-2.5","No","0","79960","1231965","13635","1325560","0.32"
"2026-05-31T01:44:23.255Z","","","On-Demand","composer-2.5","No","0","78926","710576","8217","797719","0.20"
"2026-05-31T01:44:06.048Z","","","On-Demand","composer-2.5","No","0","76293","3606709","24908","3707910","0.82"
"2026-05-31T01:43:59.270Z","","","On-Demand","composer-2.5","No","0","45896","828138","10427","884461","0.21"
"2026-05-31T01:43:55.963Z","","","On-Demand","composer-2.5","No","0","49400","630696","8304","688400","0.17"
"2026-05-31T01:43:50.712Z","","","On-Demand","composer-2.5","No","0","118605","1372726","16753","1508084","0.38"
"2026-05-31T01:43:48.036Z","","","On-Demand","composer-2.5","No","0","42759","833019","9637","885415","0.21"
"2026-05-31T01:43:47.618Z","","","On-Demand","composer-2.5","No","0","40909","302407","6761","350077","0.10"
"2026-05-31T01:43:47.088Z","","","On-Demand","composer-2.5","No","0","48858","868099","10348","927305","0.22"
"2026-05-31T01:43:46.027Z","","","On-Demand","composer-2.5","No","0","59152","1712953","16472","1788577","0.41"
"2026-05-31T01:43:44.837Z","","","On-Demand","composer-2.5","No","0","49310","601638","9638","660586","0.17"
"2026-05-31T01:43:44.095Z","","","On-Demand","composer-2.5","No","0","77947","722232","8745","808924","0.21"
"2026-05-31T01:43:44.093Z","","","On-Demand","composer-2.5","No","0","32035","439225","7948","479208","0.12"
"2026-05-31T01:39:38.575Z","","","On-Demand","composer-2.5","No","0","64810","412468","4245","481523","0.13"
"2026-05-31T01:38:55.004Z","","","On-Demand","composer-2.5","No","0","103279","1319148","13141","1435568","0.35"
"2026-05-31T01:36:21.421Z","","","On-Demand","composer-2.5","No","0","52289","812743","11320","876352","0.22"
"2026-05-31T01:34:27.401Z","","","On-Demand","composer-2.5","No","0","73744","464089","3373","541206","0.14"
"2026-05-31T01:28:02.133Z","","","On-Demand","composer-2.5","No","0","94973","1485876","14129","1594978","0.38"
"2026-05-31T01:24:15.423Z","","","On-Demand","composer-2.5","No","0","89428","1074240","6718","1170386","0.28"
"2026-05-31T01:23:20.360Z","","","On-Demand","composer-2.5","No","0","175097","2028948","9679","2213724","0.52"
"2026-05-31T01:22:53.865Z","","","On-Demand","composer-2.5","No","0","127432","1578156","11750","1717338","0.41"
"2026-05-31T01:22:38.156Z","","","On-Demand","composer-2.5","No","0","134656","3039947","15672","3190275","0.71"
"2026-05-31T01:21:29.184Z","","","On-Demand","composer-2.5","No","0","88729","2655446","14579","2758754","0.61"
"2026-05-31T01:21:09.511Z","","","On-Demand","composer-2.5","No","0","53991","1661066","11298","1726355","0.39"
"2026-05-31T01:21:01.269Z","","","On-Demand","composer-2.5","No","0","94728","2528117","14403","2637248","0.59"
"2026-05-31T01:20:32.349Z","","","On-Demand","composer-2.5","No","0","118437","2579521","12614","2710572","0.61"
"2026-05-31T01:20:15.346Z","","","On-Demand","composer-2.5","No","0","88294","658189","6372","752855","0.19"
"2026-05-31T01:19:29.654Z","","","On-Demand","composer-2.5","No","0","126525","2897435","15350","3039310","0.68"
"2026-05-31T01:19:19.665Z","","","On-Demand","composer-2.5","No","0","69218","1412409","9591","1491218","0.34"
"2026-05-31T01:17:44.889Z","","","On-Demand","composer-2.5","No","0","47061","780944","8328","836333","0.20"
"2026-05-31T01:17:18.130Z","","","On-Demand","composer-2.5","No","0","57004","706406","7021","770431","0.19"
"2026-05-31T01:16:02.589Z","","","On-Demand","composer-2.5","No","0","79549","783079","11054","873682","0.22"
"2026-05-31T01:15:56.450Z","","","On-Demand","composer-2.5","No","0","44266","527400","5816","577482","0.14"
"2026-05-31T01:15:39.661Z","","","On-Demand","composer-2.5","No","0","106645","1571978","11785","1690408","0.40"
"2026-05-31T01:15:15.247Z","","","On-Demand","composer-2.5","No","0","61403","976627","13044","1051074","0.26"
"2026-05-31T01:15:03.796Z","","","On-Demand","composer-2.5","No","0","35584","394983","4617","435184","0.11"
"2026-05-31T01:15:00.692Z","","","On-Demand","composer-2.5","No","0","91200","3425936","15151","3532287","0.77"
"2026-05-31T01:14:40.933Z","","","On-Demand","composer-2.5","No","0","45133","802197","9154","856484","0.21"
"2026-05-31T01:14:29.175Z","","","On-Demand","composer-2.5","No","0","31061","505340","6381","542782","0.13"
"2026-05-31T01:14:12.140Z","","","On-Demand","composer-2.5","No","0","43805","756772","9433","810010","0.20"
"2026-05-31T01:12:57.056Z","","","On-Demand","composer-2.5","No","0","24614","430080","3891","458585","0.11"
"2026-05-31T01:12:46.754Z","","","On-Demand","composer-2.5","No","0","39433","516271","4458","560162","0.13"
"2026-05-31T01:12:35.404Z","","","On-Demand","composer-2.5","No","0","24123","268669","3433","296225","0.07"
"2026-05-31T01:11:59.797Z","","","On-Demand","composer-2.5","No","0","107681","1517473","9068","1634222","0.38"
"2026-05-31T01:11:41.516Z","","","On-Demand","composer-2.5","No","0","26323","276149","3176","305648","0.08"
"2026-05-31T01:11:15.697Z","","","On-Demand","composer-2.5","No","0","268160","2877988","12927","3159075","0.74"
"2026-05-31T01:10:55.723Z","","","On-Demand","composer-2.5","No","0","239563","3936507","14441","4190511","0.94"
"2026-05-31T01:10:52.146Z","","","On-Demand","composer-2.5","No","0","35129","390274","6110","431513","0.11"
"2026-05-31T01:10:34.802Z","","","On-Demand","composer-2.5","No","0","21745","287350","3407","312502","0.08"
"2026-05-31T01:09:54.582Z","","","On-Demand","composer-2.5","No","0","36072","464505","4798","505375","0.12"
"2026-05-31T01:09:48.278Z","","","On-Demand","composer-2.5","No","0","36392","435003","5196","476591","0.12"
"2026-05-31T01:08:35.261Z","","","On-Demand","composer-2.5","No","0","167455","4612394","19121","4798970","1.05"
"2026-05-31T01:07:42.568Z","","","On-Demand","composer-2.5","No","0","204035","2863550","15996","3083581","0.71"
"2026-05-31T01:04:50.046Z","","","On-Demand","composer-2.5","No","0","56633","955691","12498","1024822","0.25"
"2026-05-31T01:04:37.591Z","","","On-Demand","composer-2.5","No","0","66018","1429240","12130","1507388","0.35"
"2026-05-31T01:04:37.026Z","","","On-Demand","composer-2.5","No","0","77485","2538067","12029","2627581","0.58"
"2026-05-31T01:04:36.032Z","","","On-Demand","composer-2.5","No","0","31027","312653","5811","349491","0.09"
"2026-05-31T01:04:29.553Z","","","On-Demand","composer-2.5","No","0","399888","4158412","16795","4575095","1.07"
"2026-05-31T01:04:26.501Z","","","On-Demand","composer-2.5","No","0","46296","632301","7506","686103","0.17"
"2026-05-31T01:04:26.453Z","","","On-Demand","composer-2.5","No","0","58338","854808","8941","922087","0.22"
"2026-05-31T01:04:24.369Z","","","On-Demand","composer-2.5","No","0","53691","1417485","9170","1480346","0.33"
"2026-05-31T01:04:21.827Z","","","On-Demand","composer-2.5","No","0","61099","1158967","11324","1231390","0.29"
"2026-05-31T01:04:21.073Z","","","On-Demand","composer-2.5","No","0","68596","1626028","11809","1706433","0.39"
"2026-05-31T01:04:03.758Z","","","On-Demand","composer-2.5","No","0","85530","1240805","7635","1333970","0.31"
"2026-05-31T01:04:03.097Z","","","On-Demand","composer-2.5","No","0","52168","363932","8171","424271","0.12"
"2026-05-31T01:03:49.986Z","","","On-Demand","composer-2.5","No","0","70015","2001408","19574","2090997","0.48"
"2026-05-31T01:03:49.899Z","","","On-Demand","composer-2.5","No","0","47637","818302","8985","874924","0.21"
"2026-05-31T01:03:49.816Z","","","On-Demand","composer-2.5","No","0","61263","1067084","12988","1141335","0.28"
"2026-05-31T01:03:49.050Z","","","On-Demand","composer-2.5","No","0","42208","430176","6584","478968","0.12"
"2026-05-31T01:03:41.432Z","","","On-Demand","composer-2.5","No","0","90154","1781726","13143","1885023","0.43"
"2026-05-31T01:03:41.386Z","","","On-Demand","composer-2.5","No","0","43660","610177","13370","667207","0.18"
"2026-05-31T01:03:41.059Z","","","On-Demand","composer-2.5","No","0","42143","525834","9256","577233","0.15"
"2026-05-31T00:20:47.010Z","","","Errored, No Charge","composer-2.5","No","0","1","20547","291","20839","-"
"2026-05-31T00:20:27.959Z","","","Errored, No Charge","composer-2.5","No","0","1","20547","274","20822","-"
"2026-05-31T00:20:18.631Z","","","Errored, No Charge","composer-2.5","No","0","1","42295","1250","43546","-"
"2026-05-31T00:20:11.996Z","","","Errored, No Charge","composer-2.5","No","0","561","19987","298","20846","-"
"2026-05-31T00:20:06.850Z","","","Errored, No Charge","composer-2.5","No","0","1637","31361","77","33075","-"
"2026-05-31T00:20:00.586Z","","","Errored, No Charge","composer-2.5","No","0","1","50475","158","50634","-"
"2026-05-31T00:19:41.733Z","","","Errored, No Charge","composer-2.5","No","0","1","43490","439","43930","-"
"2026-05-31T00:19:39.686Z","","","Errored, No Charge","composer-2.5","No","0","1","33706","531","34238","-"
"2026-05-31T00:19:38.932Z","","","Errored, No Charge","composer-2.5","No","0","1","28023","532","28556","-"
"2026-05-31T00:19:37.945Z","","","Errored, No Charge","composer-2.5","No","0","2499","65608","504","68611","-"
"2026-05-31T00:19:37.120Z","","","On-Demand","composer-2.5","No","0","1","30652","311","30964","0.01"
"2026-05-31T00:19:35.122Z","","","Errored, No Charge","composer-2.5","No","0","1","19975","177","20153","-"
"2026-05-31T00:19:33.080Z","","","On-Demand","composer-2.5","No","0","4992","373792","6704","385488","0.09"
"2026-05-31T00:19:32.182Z","","","Errored, No Charge","composer-2.5","No","0","2293","49692","709","52694","-"
"2026-05-31T00:19:30.548Z","","","Errored, No Charge","composer-2.5","No","0","685","59128","744","60557","-"
"2026-05-31T00:19:29.297Z","","","Errored, No Charge","composer-2.5","No","0","4617","59840","1048","65505","-"
"2026-05-31T00:19:29.133Z","","","Errored, No Charge","composer-2.5","No","0","482","106510","591","107583","-"
"2026-05-31T00:19:28.811Z","","","Errored, No Charge","composer-2.5","No","0","2981","198208","1080","202269","-"
"2026-05-31T00:19:28.700Z","","","Errored, No Charge","composer-2.5","No","0","1467","123644","1630","126741","-"
"2026-05-31T00:19:27.576Z","","","Errored, No Charge","composer-2.5","No","0","2461","144971","673","148105","-"
"2026-05-31T00:19:27.525Z","","","Errored, No Charge","composer-2.5","No","0","282","62162","1675","64119","-"
"2026-05-31T00:19:26.236Z","","","Errored, No Charge","composer-2.5","No","0","3286","75005","556","78847","-"
"2026-05-31T00:19:26.184Z","","","Errored, No Charge","composer-2.5","No","0","312","65574","1285","67171","-"
"2026-05-31T00:19:20.019Z","","","Errored, No Charge","composer-2.5","No","0","1","43490","417","43908","-"
"2026-05-31T00:19:19.601Z","","","Errored, No Charge","composer-2.5","No","0","1","32804","166","32971","-"
"2026-05-31T00:19:15.146Z","","","Errored, No Charge","composer-2.5","No","0","1","28023","350","28374","-"
